0.0, 16.907216494845358
2.986254295532646, 25.567010309278352
6.001145475372278, 29.587628865979383
9.009163802978234, 31.75257731958763
12.01718213058419, 33.91752577319588
15.024054982817868, 35.77319587628866
18.139747995418098, 37.15030927835051
21.0332187857961, 38.24742268041237
24.036655211912937, 39.17525773195876
27.04009163802978, 40.103092783505154
30.153493699885445, 40.92164948453608
33.15693012600229, 41.64948453608248
36.04696449026345, 42.158762886597945
39.16036655211912, 42.87731958762887
42.16265750286368, 43.42587628865979
45.27605956471935, 44.01443298969072
48.1672394043528, 44.432989690721655
51.168384879725075, 44.76226804123712
54.16953035509735, 44.95154639175258
57.28178694158075, 45.20082474226804
60.28178694158075, 45.46082474226804
63.17067583046962, 45.55082474226804
66.17067583046962, 45.60082474226804
69.17182130584192, 45.670103092783506
72.28293241695302, 45.670103092783506
75.39404352806413, 45.670103092783506
78.1718213058419, 45.670103092783506
81.28293241695302, 45.670103092783506
84.28293241695302, 45.670103092783506
87.28293241695302, 45.670103092783506
90.28293241695302, 45.670103092783506
93.28293241695302, 45.670103092783506
96.28293241695302, 45.670103092783506
